search URL:,https://patents.google.com/?q=G06N20%252f20
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2022391685-A1,"System, devices and/or processes for augmenting artificial intelligence agent and computing devices ",Arm Limited,"Remy Pottier, Daren Croxford, Gary Dale Carpenter",2021-06-02,2021-06-02,2022-12-08,,https://patents.google.com/patent/US20220391685A1/en,https://patentimages.storage.googleapis.com/38/fd/63/09c98afee54afd/US20220391685A1-20221208-D00000.png
US-2022122101-A1,System and method for sales volume decomposition ,Tata Consultancy Services Limited,"Jeisobers THIRUNAVUKKARASU, Shilpa Yadukumar Rao",2020-10-16,2021-06-02,2022-04-21,,https://patents.google.com/patent/US20220122101A1/en,https://patentimages.storage.googleapis.com/9a/71/c8/5440d253b73ebd/US20220122101A1-20220421-D00000.png
US-2022101099-A1,Information processing system and information processing method ,"Hitachi, Ltd.","Takashi Oshima, Norikatsu Takaura, Masanao Yamaoka, Yoshitaka Sasago",2020-09-29,2021-06-01,2022-03-31,,https://patents.google.com/patent/US20220101099A1/en,https://patentimages.storage.googleapis.com/06/a2/a7/4c314e87fd23ec/US20220101099A1-20220331-D00000.png
US-2022366197-A1,System and method for finetuning automated sentiment analysis ,"Genesys Cloud Services, Inc.","Arnon Mazza, Lev Haikin, Eyal Orbach, Avraham Faizakof",2021-05-12,2021-05-12,2022-11-17,,https://patents.google.com/patent/US20220366197A1/en,https://patentimages.storage.googleapis.com/a3/01/94/3c78aedf037a56/US20220366197A1-20221117-D00000.png
US-2022383156-A1,Method and system for event prediction based on time-domain bootstrapped models ,Intuit Inc.,"Shrutendra HARSOLA, Vignesh Thirukazhukundram Subrahmaniam",2021-05-29,2021-05-29,2022-12-01,,https://patents.google.com/patent/US20220383156A1/en,https://patentimages.storage.googleapis.com/f2/e6/76/f31b0cc10a7f3f/US20220383156A1-20221201-D00000.png
US-2022383981-A1,Experiment and machine-learning techniques to identify and generate high affinity binders ,X Development Llc,"Ivan Grubisic, Ray Nagatani, Lance Co Ting Keh, Andrew Weitz, Kenneth jung, Ryan Poplin",2021-05-28,2021-05-28,2022-12-01,,https://patents.google.com/patent/US20220383981A1/en,https://patentimages.storage.googleapis.com/d4/d5/9f/65186f5331e613/US20220383981A1-20221201-D00000.png
CN-115512717-A,Two-stage single-sensor pipeline leakage positioning method based on ensemble learning ,东北石油大学三亚海洋油气研究院,"刘伟, 闫文迪, 杨凯宁, 毕洪波, 姜春雷, 孙雨",2022-11-21,2022-11-21,2022-12-23,,https://patents.google.com/patent/CN115512717A/en,https://patentimages.storage.googleapis.com/72/5c/5d/90018e18f5ded3/221109105522.png
US-2022385675-A1,System and methods for detecting malware adversary and campaign identification ,Saudi Arabian Oil Company,"Hamidullah S. Tora, Faraj M. Alqahtani, Aminullah S. Tora, Rayan M. Hassanain",2021-05-27,2021-05-27,2022-12-01,,https://patents.google.com/patent/US20220385675A1/en,https://patentimages.storage.googleapis.com/38/7b/56/88acaa1f8ae288/US20220385675A1-20221201-D00000.png
WO-2022249342-A1,"Base station, apparatus, method and computer readable medium for mixed-numerology configuration selection ",Nec Corporation,"Dheeraj KOTAGIRI, Anan SAWABE, Eiji Takahashi, Takanori Iwai",2021-05-26,2021-05-26,2022-12-01,,https://patents.google.com/patent/WO2022249342A1/en,https://patentimages.storage.googleapis.com/0b/68/09/e1cb31fd8843e8/JPOXMLDOC01-appb-D000001.png
US-2022383202-A1,Evaluating a contribution of participants in federated learning ,International Business Machines Corporation,"Lei Yu, Qi Zhang, Petr Novotny",2021-05-26,2021-05-26,2022-12-01,,https://patents.google.com/patent/US20220383202A1/en,https://patentimages.storage.googleapis.com/f0/69/43/1f026583c55cea/US20220383202A1-20221201-D00000.png
US-2022383138-A1,Site-wide optimization for mixed regression models and mixed control variables ,International Business Machines Corporation,"Dzung Tien Phan, Nhan Huu Pham, Lam Minh Nguyen",2021-05-25,2021-05-25,2022-12-01,,https://patents.google.com/patent/US20220383138A1/en,https://patentimages.storage.googleapis.com/af/f0/a2/2ce2af805a1502/US20220383138A1-20221201-D00000.png
US-2022382664-A1,Automated function category detection ,Oracle International Corporation,"Mahinthan Chandramohan, Cristina Cifuentes",2021-05-25,2021-05-25,2022-12-01,,https://patents.google.com/patent/US20220382664A1/en,https://patentimages.storage.googleapis.com/2f/13/f9/c7a1c0f0b23a37/US20220382664A1-20221201-D00000.png
US-2022375501-A1,Automated classification and indexing of events using machine learning ,"Getac Technology Corporation, Whp Workflow Solutions, Inc.","Thomas Guzik, Muhammad Adeel",2021-05-24,2021-05-24,2022-11-24,,https://patents.google.com/patent/US20220375501A1/en,https://patentimages.storage.googleapis.com/aa/4c/5b/b60aba13657980/US20220375501A1-20221124-D00000.png
US-2022391308-A1,Functionally targeted unit testing ,"Infor (Us), Llc","Jeffrey Allen Brown, Ranasinghage Piyaviraj Ranasinghe",2021-05-24,2021-05-24,2022-12-08,,https://patents.google.com/patent/US20220391308A1/en,https://patentimages.storage.googleapis.com/e1/a1/c4/67e92c9ed70815/US20220391308A1-20221208-D00000.png
CN-115587263-A,Social network data-based social psychology prediction method ,中国人民解放军国防科技大学,"马行空, 蔡依青, 刘波, 李少勇, 邱厚杰, 陈鑫益, 洪学恕, 李国伟, 李华钢",2022-12-13,2022-12-13,2023-01-10,,https://patents.google.com/patent/CN115587263A/en,https://patentimages.storage.googleapis.com/bb/de/c1/d6c3c24274c982/221205180240.png
US-2022374782-A1,Method and system for providing counterfactual explanations for artificial intelligence regression models ,"Jpmorgan Chase Bank, N.A.","Thomas SPOONER, Danial DERVOVIC, Jason Long, Jiahao Chen, Jonathan SHEPARD, Daniele MAGAZZENI",2021-05-21,2021-05-21,2022-11-24,,https://patents.google.com/patent/US20220374782A1/en,https://patentimages.storage.googleapis.com/a5/2a/8a/3f9969e412da1f/US20220374782A1-20221124-D00000.png
US-2022366371-A1,Context-Independent Conversational Flow ,"Adp, Llc","Ashish Bidadi, Lohit Sarma, Christopher Fahey",2021-05-14,2021-05-14,2022-11-17,,https://patents.google.com/patent/US20220366371A1/en,https://patentimages.storage.googleapis.com/3c/1e/61/ec770080e24463/US20220366371A1-20221117-D00000.png
CN-116070158-A,Intelligent BIT design method based on improved depth forest ,"华北电力大学, 国核自仪系统工程有限公司","黄从智, 郭云泉, 王巍, 刘玉升, 侯国莲, 张建华",2022-12-23,2022-12-23,2023-05-05,,https://patents.google.com/patent/CN116070158A/en,https://patentimages.storage.googleapis.com/99/ba/6f/b84152cf7f5fe9/HDA0004014433620000011.png
US-2022366074-A1,Sensitive-data-aware encoding ,International Business Machines Corporation,"Debasis GANGULY, Martin GLEIZE, Pierpaolo Tommasi, Yufang HOU",2021-05-14,2021-05-14,2022-11-17,,https://patents.google.com/patent/US20220366074A1/en,https://patentimages.storage.googleapis.com/a9/fb/d7/e0ea094c1b3181/US20220366074A1-20221117-D00000.png
US-2022253727-A1,Operational forecasting system based on anomalous behaviors in complex systems ,Oregon State Univeristy,"James R. Watson, Andrew John Woodill, Maria Kavanaugh",2020-05-20,2021-05-18,2022-08-11,,https://patents.google.com/patent/US20220253727A1/en,https://patentimages.storage.googleapis.com/41/76/16/000b422a21e96e/US20220253727A1-20220811-D00000.png
US-2021272025-A1,Method and system for updating machine learning based classifiers for reconfigurable sensors ,"Stmicroelectronics, Inc.","Mahesh Chowdhary, Mahaveer Jain",2019-12-27,2021-05-14,2021-09-02,,https://patents.google.com/patent/US20210272025A1/en,https://patentimages.storage.googleapis.com/de/ca/a7/36fd70e3907ee9/US20210272025A1-20210902-D00000.png
US-2022366299-A1,Provisioning interactive content based on predicted user-engagement levels ,Adobe Inc.,"Atanu R. Sinha, Xiang Chen, Sungchul Kim, Omar Rahman, Jean Bernard Hishamunda, Goutham Srivatsav Arra",2021-05-17,2021-05-17,2022-11-17,,https://patents.google.com/patent/US20220366299A1/en,https://patentimages.storage.googleapis.com/fe/ab/4c/a52b6705d265de/US20220366299A1-20221117-D00000.png
US-2022366300-A1,Data drift mitigation in machine learning for large-scale systems ,"Microsoft Technology Licensing, Llc","Tsuwang Hsieh, Behnaz Arzani, Ankur MALLICK",2021-05-17,2021-05-17,2022-11-17,,https://patents.google.com/patent/US20220366300A1/en,https://patentimages.storage.googleapis.com/af/e8/97/d1427ceceb56e2/US20220366300A1-20221117-D00000.png
US-2022366430-A1,Data stream based event sequence anomaly detection for mobility customer fraud analysis ,"At&T Intellectual Property I, L.P.","Ryan Steckel, Ana ARMENTA, Prince Paulraj, Chih Chien Huang",2021-05-14,2021-05-14,2022-11-17,,https://patents.google.com/patent/US20220366430A1/en,https://patentimages.storage.googleapis.com/b5/0f/1a/254c8c2d5f0d4d/US20220366430A1-20221117-D00000.png
JP-7285895-B2,質問応答としてのマルチタスク学習 ,セールスフォース インコーポレイテッド,"マッカン，ブライアン, ケスカー，ニティシュ，シリッシュ, ション，カイミング, ソーチャー，リチャード",2018-02-09,2021-09-27,2023-06-02,2023-06-02,https://patents.google.com/patent/JP7285895B2/ja,https://patentimages.storage.googleapis.com/00/f8/d1/89a99bf52edf55/0007285895000051.png
JP-7075085-B2,全身測定値抽出のためのシステムおよび方法 ,ボディグラム、インコーポレイテッド,"ジン コウ、チョン, 優 佐藤",2018-04-20,2020-09-25,2022-05-25,2022-05-25,https://patents.google.com/patent/JP7075085B2/ja,https://patentimages.storage.googleapis.com/da/e9/9c/45f7e6274be617/0007075085000001.png
JP-7162726-B2,機械学習に基づく医療データ分類方法、装置、コンピュータデバイス及び記憶媒体 ,平安科技（深▲せん▼）有限公司,"チェン，シャンシャン, ルアン，シャオウェン, スー，リャン",2019-03-07,2019-06-12,2022-10-28,2022-10-28,https://patents.google.com/patent/JP7162726B2/ja,https://patentimages.storage.googleapis.com/52/85/de/b5c523f50f2928/0007162726000004.png
CN-111754000-B,质量感知的边缘智能联邦学习方法及系统 ,"清华大学, 中南大学","张尧学, 邓永恒, 吕丰, 任炬",2020-06-24,2020-06-24,2022-10-14,2022-10-14,https://patents.google.com/patent/CN111754000B/zh,https://patentimages.storage.googleapis.com/e4/96/33/fb6b32c25f94d9/HDA0002555448850000011.png
TW-I696125-B,用於計算微影之機器學習模型的訓練方法 ,荷蘭商Ａｓｍｌ荷蘭公司,"宇 曹, 亞 羅, 彥文 盧, 陳炳德, 羅福 C 何威爾, 鄒毅, 蘇靜, 孫德政",2018-02-23,2019-02-22,2020-06-11,2020-06-11,https://patents.google.com/patent/TWI696125B/zh,https://patentimages.storage.googleapis.com/99/7e/66/7da6e92366574f/108105945-A0304-14-0001-1.png
KR-102219627-B1,생성적 적대 신경망을 이용한 비공개화된 머신 러닝 ,애플 인크.,"아비셰크 보우믹, 앤드류 에이치. 비로스, 라이언 엠. 로저스",2018-02-08,2019-02-08,2021-02-23,2021-02-23,https://patents.google.com/patent/KR102219627B1/ko,https://patentimages.storage.googleapis.com/21/36/17/1c46ce6032eab2/112019013571090-pat00023.png
CN-109492420-B,基于联邦学习的模型参数训练方法、终端、系统及介质 ,深圳前海微众银行股份有限公司,"刘洋, 康焱, 陈天健, 杨强, 范涛",2018-12-28,2018-12-28,2021-07-20,2021-07-20,https://patents.google.com/patent/CN109492420B/zh,https://patentimages.storage.googleapis.com/c5/2b/00/57ba4b49b71b37/HDA0001926670040000011.png
CN-112116030-B,一种基于向量标准化和知识蒸馏的图像分类方法 ,浙江大学,"郭嘉, 蔡登�, 何晓飞, 陈铭浩, 胡尧, 朱琛",2020-10-13,2020-10-13,2022-08-30,2022-08-30,https://patents.google.com/patent/CN112116030B/zh,https://patentimages.storage.googleapis.com/38/2e/d4/18a8f5744d637d/HDA0002722330620000011.png
CN-112532451-B,基于异步通信的分层联邦学习方法、装置、终端设备及存储介质 ,安徽工业大学,"吴宣够, 张卫东, 沈浩, 郑啸",2020-11-30,2020-11-30,2022-04-26,2022-04-26,https://patents.google.com/patent/CN112532451B/zh,https://patentimages.storage.googleapis.com/92/32/55/fb616a0105d806/HDA0002807006360000011.png
EP-3520045-B1,"Procédé, appareil et système d'évaluation de perte de véhicule à base d'image, et dispositif électronique ","Advanced New Technologies Co., Ltd.","Haitao Zhang, Juan Xu, Jinlong HOU, Jian Wang, Xin Guo, Danni Cheng, Yue Hu, Bokun Wu, Yanqing CHENG",2017-04-11,2018-04-11,2021-11-24,2021-11-24,https://patents.google.com/patent/EP3520045B1/fr,https://patentimages.storage.googleapis.com/33/dd/09/cfe90b4a448bdb/imgf0001.png
KR-102548217-B1,데이터 스트림의 실시간 처리를 위한 시스템 및 방법 ,쿠팡 주식회사,"얀 조우, 용휘 첸",2019-06-20,2021-12-28,2023-06-27,2023-06-27,https://patents.google.com/patent/KR102548217B1/ko,https://patentimages.storage.googleapis.com/42/2e/ef/b1f82c91a820f8/112021151689399-pat00001.png
CN-111931242-B,一种数据共享方法以及应用其的计算机设备及可读存储介质 ,"国网浙江省电力有限公司电力科学研究院, 北京邮电大学","颜拥, 戴彦, 郭少勇, 周自强, 韩嘉佳, 姚影, 亓峰, 邱雪松, 喻鹏, 相宝玉, 王刘旺",2020-09-30,2020-09-30,2021-02-19,2021-02-19,https://patents.google.com/patent/CN111931242B/zh,https://patentimages.storage.googleapis.com/e9/89/43/8d0cbc486584de/200927142857.png
CN-111966698-B,一种基于区块链的可信联邦学习方法、系统、装置及介质 ,华南师范大学,"朱佳, 马晓东, 黄晋",2020-07-03,2020-07-03,2023-06-13,2023-06-13,https://patents.google.com/patent/CN111966698B/zh,https://patentimages.storage.googleapis.com/e4/fe/ef/0b0d946e301859/HDA0002568890500000011.png
CN-108596434-B,欺诈检测和风险评估方法、系统、设备及存储介质 ,卫盈联信息技术（深圳）有限公司,"吴焕明, 兰超, 李发源, 何钦亚",2018-03-23,2018-03-23,2019-08-02,2019-08-02,https://patents.google.com/patent/CN108596434B/zh,
CN-108498075-B,骨骼健康的个性化评估 ,西门子保健有限责任公司,"L.M.伊图, C.F.丘斯德尔, P.沙尔马",2017-02-24,2018-02-23,2021-09-24,2021-09-24,https://patents.google.com/patent/CN108498075B/zh,https://patentimages.storage.googleapis.com/c9/37/f5/d02f2470cb6f36/383690.png
JP-7043512-B2,パイプ漏れを予測する新規な自律的人工知能システム ,オラクル・インターナショナル・コーポレイション,アッバス，フセイン,2017-04-13,2018-04-02,2022-03-29,2022-03-29,https://patents.google.com/patent/JP7043512B2/ja,https://patentimages.storage.googleapis.com/3f/48/44/05c1fadf889c1c/0007043512000001.png
EP-3593247-B1,Entraînement de modèles d'apprentissage automatique sur un système distribué à grande échelle à l'aide d'un serveur de tâches ,"Midea Group Co., Ltd.","Xin Chen, Hua Zhou, Dongyan Wang",2017-04-26,2018-04-13,2022-11-16,2022-11-16,https://patents.google.com/patent/EP3593247B1/fr,https://patentimages.storage.googleapis.com/2b/5d/3a/c2dfc1d4c351d6/imgf0001.png
CN-112256874-B,模型训练方法、文本分类方法、装置、计算机设备和介质 ,平安科技（深圳）有限公司,"李志韬, 王健宗, 吴天博, 程宁",2020-10-21,2020-10-21,2023-08-08,2023-08-08,https://patents.google.com/patent/CN112256874B/zh,
CN-110691550-B,确定感知体验的处理系统和方法、计算机可读介质 ,塞雷比安公司,K·阿雅德,2017-02-01,2018-02-01,2022-12-02,2022-12-02,https://patents.google.com/patent/CN110691550B/zh,https://patentimages.storage.googleapis.com/86/da/22/193cc3a5111cc2/HDA0002225138080000011.png
CN-108647716-B,一种基于复合信息的光伏阵列故障诊断方法 ,北京理工大学,"邓方, 梁泽浪, 丁宁, 樊欣宇, 高欣, 蔡烨芸, 陈杰",2018-05-09,2018-05-09,2021-08-06,2021-08-06,https://patents.google.com/patent/CN108647716B/zh,https://patentimages.storage.googleapis.com/d2/cd/f1/4a39907491385c/HDA0001655558850000011.png
EP-3539316-B1,Vorhersage von leistungsindikatoren in zellularen netzwerken ,"Huawei Technologies Co., Ltd.","Baoling Sheen, Ying Li, Jin Yang, Ji Wang, Wenwen ZHAO",2016-12-08,2017-11-20,2021-04-14,2021-04-14,https://patents.google.com/patent/EP3539316B1/de,https://patentimages.storage.googleapis.com/21/25/78/34d53901f86502/imgf0001.png
EP-3665787-B1,System und verfahren zur antennenstrahlauswahl ,Telefonaktiebolaget LM Ericsson (publ),"Norbert REIDER, András RÁCZ",2017-08-09,2017-08-09,2021-10-20,2021-10-20,https://patents.google.com/patent/EP3665787B1/de,https://patentimages.storage.googleapis.com/89/54/00/29f624a2038556/imgf0001.png
WO-2021082681-A1,多方联合训练图神经网络的方法及装置 ,支付宝(杭州)信息技术有限公司,"陈超超, 郑龙飞, 王力, 周俊",2019-10-29,2020-08-26,2021-05-06,,https://patents.google.com/patent/WO2021082681A1/zh,https://patentimages.storage.googleapis.com/57/e6/e6/d1fabdae3b8d45/PCTCN2020111501-appb-300001.png
JP-7309426-B2,合流行動システム及び本線車両のための方法 ,本田技研工業株式会社,"ジョビン・ダサ, サメール・ラジャブ, 重信 三枝, シュエ・バイ",2018-04-27,2019-04-15,2023-07-18,2023-07-18,https://patents.google.com/patent/JP7309426B2/ja,https://patentimages.storage.googleapis.com/00/b7/71/3645852ca130a3/0007309426000008.png
CN-108528458-B,用于车辆尺寸预测的系统和方法 ,通用汽车环球科技运作有限责任公司,L·赖安,2017-03-02,2018-02-24,2021-01-22,2021-01-22,https://patents.google.com/patent/CN108528458B/zh,https://patentimages.storage.googleapis.com/85/3e/ff/88b305b575a42a/HDA0001581747620000011.png
JP-7065266-B2,学習済みモデル提供方法および学習済みモデル提供装置 ,パナソニックＩｐマネジメント株式会社,"裕一 松本, 雅貴 杉浦",2017-02-03,2017-12-11,2022-05-12,2022-05-12,https://patents.google.com/patent/JP7065266B2/ja,https://patentimages.storage.googleapis.com/55/c5/d4/26e1474992a63b/0007065266000001.png
JP-6309663-B2,道路シーンのセマンティックセグメンテーションのための制約付きデコンボリューションネットワークのトレーニング ,株式会社東芝,"ロス サンチェス ジャーマン, ロス  サンチェス ジャーマン, ステント サイモン, ステント サイモン, アルカンタリラ パブロ, アルカンタリラ パブロ",2016-03-11,2017-02-21,2018-04-11,2018-04-11,https://patents.google.com/patent/JP6309663B2/ja,
JP-7292936-B2,合流行動システム及び合流車両のための方法 ,本田技研工業株式会社,"ジョビン・ダサ, サメール・ラジャブ, 重信 三枝, シュエ・バイ, アール・マイケル・ヴァン・オーケン, アレックス・ジェイ・チャップマン",2018-04-27,2019-04-11,2023-06-19,2023-06-19,https://patents.google.com/patent/JP7292936B2/ja,https://patentimages.storage.googleapis.com/ea/61/6f/b323c5f8fbed0e/0007292936000008.png
CN-111199343-B,一种多模型融合的烟草市场监管异常数据挖掘方法 ,上海大学,"李天举, 谢志峰, 丁友东",2019-12-24,2019-12-24,2023-07-21,2023-07-21,https://patents.google.com/patent/CN111199343B/zh,
EP-3716110-B1,Regroupement d'événements de sécurité informatique et détection de violations ,"CrowdStrike, Inc.","Cory-Khoi Quang Nguyen, Jaron Michael Bradley, John Lee, Brody NISBET",2019-03-28,2020-02-26,2023-04-05,2023-04-05,https://patents.google.com/patent/EP3716110B1/fr,https://patentimages.storage.googleapis.com/3f/5b/3e/32f740e549b5d7/imgf0001.png
CN-110641472-B,基于神经网络的用于自主车辆的安全监控系统 ,百度（美国）有限责任公司,"张亮亮, 杨光, 胡江滔, 李栋, 缪景皓",2018-06-27,2019-01-15,2022-11-04,2022-11-04,https://patents.google.com/patent/CN110641472B/zh,https://patentimages.storage.googleapis.com/8a/09/1d/1a487fa932784f/HDA0001946226240000011.png
EP-3809673-A1,Mise à jour en direct de modèles d'apprentissage automatique ,NVIDIA Corporation,"Philip J. Rogers, Bhanu Pisupati, Tushar KHINVASARA, Rajat Chopra, Kaustubh Purandare",2019-10-20,2020-10-16,2021-04-21,,https://patents.google.com/patent/EP3809673A1/fr,https://patentimages.storage.googleapis.com/27/5e/b9/459fbb2680276c/imgf0001.png
CN-109214551-B,一种配送调度方法及装置 ,北京三快在线科技有限公司,"卞洁辉, 张涛, 郝井华, 孔兵",2018-08-08,2018-08-08,2022-08-26,2022-08-26,https://patents.google.com/patent/CN109214551B/zh,https://patentimages.storage.googleapis.com/19/6f/7d/06b8aa1208d4b1/HDA0001758941990000011.png
CN-108027888-B,使用上下文信号的局部异常检测 ,微软技术许可有限责任公司,"J·C·克鲁姆, E·J·霍维茨, J·K·沃尔克",2015-09-16,2016-09-09,2022-11-29,2022-11-29,https://patents.google.com/patent/CN108027888B/zh,https://patentimages.storage.googleapis.com/54/b7/d2/bfb9eae67a2aa8/HDA0001598418180000011.png
JP-7343568-B2,機械学習のためのハイパーパラメータの識別および適用 ,セールスフォース インコーポレイテッド,"ケヴィン モーア, マクガイアー，レア, ウェイマン，エリック, ナバル，シュブハ, ゴードン，ヴァイタリー, エルニ，サラ",2018-08-15,2019-08-15,2023-09-12,2023-09-12,https://patents.google.com/patent/JP7343568B2/ja,https://patentimages.storage.googleapis.com/20/3c/02/4b7b56449f3a14/0007343568000001.png
EP-3268819-B1,Diagnose in der gebäudeautomation ,"Siemens Industry, Inc.",Osman Ahmed,2015-03-11,2016-02-29,2021-05-12,2021-05-12,https://patents.google.com/patent/EP3268819B1/de,https://patentimages.storage.googleapis.com/b1/4a/65/aa080144e82b4f/imgf0001.png
EP-3262417-B1,Analyse et imagerie de cellules pour différencier cliniquement des sous-populations importantes de cellules ,"Cellanyx Diagnostics, LLC","Ashok Chander, Wendell SU, Jonathan VARSANIK",2015-02-23,2016-02-23,2021-11-03,2021-11-03,https://patents.google.com/patent/EP3262417B1/fr,https://patentimages.storage.googleapis.com/8c/1a/08/b6e1a775e46e92/imgf0001.png
EP-3726409-A2,Erkennung von ereignisdaten im zusammenhang mit sicherheitsverletzungen ,"CrowdStrike, Inc.","Cory-Khoi Quang Nguyen, Jaron Michael Bradley, William Leon Charles Pauley",2019-04-15,2020-04-08,2020-10-21,,https://patents.google.com/patent/EP3726409A2/de,https://patentimages.storage.googleapis.com/ad/d2/33/8138d67eb9d4e8/imgf0001.png
TW-I676940-B,以機械學習為基礎之最佳化預測模型的建立與預測結果的取得系統及方法 ,"國立交通大學, National Chiao Tung University","羅惟正, Wei Cheng Lo, 陳宥宏, Yu Hung Chen, 鍾舜宇, Shun Yu Jhong",2018-08-29,2018-08-29,2019-11-11,2019-11-11,https://patents.google.com/patent/TWI676940B/zh,
CN-113011602-B,一种联邦模型训练方法、装置、电子设备和存储介质 ,中国科学技术大学苏州高等研究院,"徐宏力, 刘建春, 许杨, 马振国, 范兴鹏, 黄刘生",2021-03-03,2021-03-03,2023-05-30,2023-05-30,https://patents.google.com/patent/CN113011602B/zh,https://patentimages.storage.googleapis.com/f6/e7/d2/c2c834aeb1b637/HDA0002959508670000011.png
JP-7208408-B2,検出モデルのトレーニング方法、装置、コンピュータデバイス及びコンピュータプログラム ,▲騰▼▲訊▼科技（深▲セン▼）有限公司,"▲澤▼群 ▲掲▼, 佳▲時▼ ▲馮▼",2019-06-18,2020-06-12,2023-01-18,2023-01-18,https://patents.google.com/patent/JP7208408B2/ja,https://patentimages.storage.googleapis.com/7b/f5/97/869d476242af18/0007208408000005.png
CN-106842909-B,用于发电厂负荷控制的发电系统及其控制方法 ,爱默生过程管理电力和水解决方案公司,X·程,2015-09-09,2016-09-09,2022-07-29,2022-07-29,https://patents.google.com/patent/CN106842909B/zh,https://patentimages.storage.googleapis.com/06/9e/f0/2ff7ed6f3bc559/HDA0001112160440000011.png
TW-I789345-B,機器學習模型的建模方法及裝置 ,香港商阿里巴巴集團服務有限公司,"張柯, 褚崴, 施興, 謝樹坤, 謝鋒",2016-02-19,2017-02-07,2023-01-11,2023-01-11,https://patents.google.com/patent/TWI789345B/zh,https://patentimages.storage.googleapis.com/bd/5f/bb/b4858ab07fef3b/106103976-A0202-14-0001-16.png
CA-2992297-C,Apprentissage machine d'etats physiques en fonction de relations abstraites et d'etiquettes eparses ,"Falkonry Inc., Mohammad H. Firooz, Nikunj R. Mehta, Greg Olsen, Peter Nicholas PRITCHARD","Mohammad H. Firooz, Nikunj R. Mehta, Greg Olsen, Peter Nicholas PRITCHARD",2015-07-16,2016-07-15,2021-06-29,2021-06-29,https://patents.google.com/patent/CA2992297C/fr,
CN-112270660-B,基于深度神经网络的鼻咽癌放疗靶区自动分割方法 ,四川大学,"柏森, 章毅, 胡俊杰, 宋�莹, 余程嵘",2020-09-30,2020-09-30,2022-09-09,2022-09-09,https://patents.google.com/patent/CN112270660B/zh,https://patentimages.storage.googleapis.com/0f/96/21/1865e8d872a89b/HDA0002712081360000011.png
CN-111178549-B,保护数据隐私的双方联合训练业务预测模型的方法和装置 ,支付宝(杭州)信息技术有限公司,"陈超超, 王力, 王磊, 周俊",2020-04-10,2020-04-10,2020-07-07,2020-07-07,https://patents.google.com/patent/CN111178549B/zh,https://patentimages.storage.googleapis.com/4e/4c/0b/90d529c01406b2/200408181650.png
CN-106462626-B,利用深度神经网络对兴趣度建模 ,微软技术许可有限责任公司,"高剑峰, 邓力, M·盖蒙, 何晓东, P·潘特尔",2014-06-13,2015-06-10,2019-09-13,2019-09-13,https://patents.google.com/patent/CN106462626B/zh,
EP-3120248-B1,Détection d'anomalie non supervisée pour série temporelle arbitraire ,"Microsoft Technology Licensing, LLC","Vitaly FILIMONOV, Panagiotis PERIORELLIS, Dmitry Starostin, Alexandre De Baynast, Eldar Akchurin, Aleksandr KLIMOV, Thomas Minka, Alexander SPENGLER",2014-03-18,2015-03-13,2020-01-08,2020-01-08,https://patents.google.com/patent/EP3120248B1/fr,https://patentimages.storage.googleapis.com/8c/eb/e6/7a7aeffc6dc8f4/imgf0001.png
WO-2020249125-A1,用于自动训练机器学习模型的方法和系统 ,第四范式（北京）技术有限公司,"罗远飞, 涂威威, 曹睿",2019-06-14,2020-06-15,2020-12-17,,https://patents.google.com/patent/WO2020249125A1/zh,https://patentimages.storage.googleapis.com/0d/df/fa/ba71b2af6c7c8c/PCTCN2020096084-appb-300001.png
EP-3117361-B1,Analyse comportementale pour sécuriser des appareils périphériques. ,Qualcomm Incorporated,"Vinay Sridhara, Rajarshi Gupta",2014-03-13,2015-03-12,2018-01-10,2018-01-10,https://patents.google.com/patent/EP3117361B1/fr,https://patentimages.storage.googleapis.com/bb/f1/d9/2c6f1c06c73af5/imgf0001.png
WO-2020167074-A1,Systèmes et procédés pour le calcul en périphérie de réseau sensible à la latence ,Samsung Electronics Co. Ltd.,"Qinling Zheng, Ehsan NAJAFABADI, Yasser ZHAGLOUL",2019-02-15,2020-02-17,2020-08-20,,https://patents.google.com/patent/WO2020167074A1/fr,https://patentimages.storage.googleapis.com/87/06/12/a8c3d73ada88cb/WO-DOC-FIGURE-1.png
CN-111931950-B,一种基于联邦学习进行模型参数更新的方法及系统 ,支付宝(杭州)信息技术有限公司,"郑龙飞, 王莹桂, 陈超超, 王力, 周俊, 刘健, 郭明宇",2020-09-28,2020-09-28,2021-01-26,2021-01-26,https://patents.google.com/patent/CN111931950B/zh,https://patentimages.storage.googleapis.com/ce/3a/9f/28bfdfb8ff3b2c/2009241759331.png
KR-102565074-B1,"교사 라벨 화상 수정 방법, 학습 완료 모델의 작성 방법 및 화상 해석 장치 ",가부시키가이샤 시마쓰세사쿠쇼,"와타루 다카하시, 아야코 아카자와, 쇼타 오시카와",2018-08-06,2018-08-06,2023-08-08,2023-08-08,https://patents.google.com/patent/KR102565074B1/ko,https://patentimages.storage.googleapis.com/c7/5a/25/c26125f14718f7/112020133113873-pct00001.png
CN-112070240-B,一种高效通信的分层联邦学习框架及其优化方法和系统 ,"清华大学, 中南大学","张尧学, 邓永恒, 吕丰, 任炬",2020-09-07,2020-09-07,2022-10-14,2022-10-14,https://patents.google.com/patent/CN112070240B/zh,https://patentimages.storage.googleapis.com/f2/b4/49/53e8535c34b7ad/HDA0002669733900000011.png
